Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:29	14:51.7		Geogebra:Topic 5	2013-03-13 14:14:51.657 - penguinoidhung -> tool changed to Line through Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:03	14:54.7		Geogebra:Topic 5	2013-03-13 14:14:54.661 - penguinoidhung -> added line:Line a	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:03	14:58.6		Geogebra:Topic 5	2013-03-13 14:14:58.592 - penguinoidhung -> added point:Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:04	15:02.8		Geogebra:Topic 5	2013-03-13 14:15:02.848 - penguinoidhung -> tool changed to New Point	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	15:03.7		Geogebra:Topic 5	2013-03-13 14:15:03.709 - penguinoidhung -> added point:Point B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	15:04.7		Geogebra:Topic 5	2013-03-13 14:15:04.705 - penguinoidhung -> tool changed to Line through Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:02	15:07.0		Geogebra:Topic 5	2013-03-13 14:15:06.995 - penguinoidhung -> added point:Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	15:07.1		Geogebra:Topic 5	2013-03-13 14:15:07.127 - penguinoidhung -> added line:Line a	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:48	15:56.1	0:00:48	chat	2013-03-13 14:15:56.063 - arrenn429 -> i mean, Why do you think the points act the way the do? State all findings.	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:00:11	16:07.3		Geogebra:Topic 5	2013-03-13 14:16:07.293 - penguinoidhung -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:46	16:53.7		Geogebra:Topic 5	2013-03-13 14:16:53.709 - penguinoidhung -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:03	16:57.4		Geogebra:Topic 5	2013-03-13 14:16:57.399 - penguinoidhung -> tool changed to Line through Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:03	17:01.2		Geogebra:Topic 5	2013-03-13 14:17:01.238 - penguinoidhung -> added line:Line a	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:11	17:12.8		Geogebra:Topic 5	2013-03-13 14:17:12.804 - penguinoidhung -> added line:Line b	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:39	17:52.4		Geogebra:Topic 5	2013-03-13 14:17:52.433 - penguinoidhung -> added line:Line c	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	penguinoidhung	0:00:03	18:16.9	0:00:03	chat	2013-03-13 14:18:16.856 - nicolas1699 -> 7  minutes	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:11	18:28.2		Geogebra:Topic 5	2013-03-13 14:18:28.249 - penguinoidhung -> tool changed to Segment between Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:01	18:30.2		Geogebra:Topic 5	2013-03-13 14:18:30.218 - penguinoidhung -> added segment d	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:05	18:35.7		Geogebra:Topic 5	2013-03-13 14:18:35.748 - penguinoidhung -> added segment e	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:03	18:43.5	0:00:03	chat	2013-03-13 14:18:43.516 - jake19 -> 7 minutes	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:02:13	20:56.4	0:02:13	chat	2013-03-13 14:20:56.405 - arrenn429 -> What do you notice? State all findings	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	arrenn429	0:-2:-13	18:43.1		Geogebra:Topic 5	2013-03-13 14:18:43.077 - penguinoidhung -> added point:Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:04	18:47.9		Geogebra:Topic 5	2013-03-13 14:18:47.918 - penguinoidhung -> added point:Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	18:48.1		Geogebra:Topic 5	2013-03-13 14:18:48.058 - penguinoidhung -> added segment f	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:36	19:25.0		Geogebra:Topic 5	2013-03-13 14:19:25.025 - penguinoidhung -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:02	19:27.6		Geogebra:Topic 5	2013-03-13 14:19:27.646 - penguinoidhung -> updated Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:01	19:29.4		Geogebra:Topic 5	2013-03-13 14:19:29.409 - penguinoidhung -> updated Point B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:23	19:53.1		Geogebra:Topic 5	2013-03-13 14:19:53.146 - penguinoidhung -> tool changed to Select Object	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:04	20:01.0	0:00:04	chat	2013-03-13 14:20:01.047 - penguinoidhung -> do u guys see this	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:22	20:23.6		Geogebra:Topic 5	2013-03-13 14:20:23.599 - penguinoidhung -> tool changed to Segment between Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:03	20:30.6	0:00:03	chat	2013-03-13 14:20:30.584 - jake19 -> 5 mins guys	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:0:-1	20:29.3		Geogebra:Topic 5	2013-03-13 14:20:29.265 - penguinoidhung -> tool changed to Segment between Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	20:29.6		Geogebra:Topic 5	2013-03-13 14:20:29.640 - penguinoidhung -> added point:Point A	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:02	20:31.8		Geogebra:Topic 5	2013-03-13 14:20:31.836 - penguinoidhung -> added point:Point B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	20:32.0		Geogebra:Topic 5	2013-03-13 14:20:32.003 - penguinoidhung -> added segment a	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:02	20:35.2	0:00:02	chat	2013-03-13 14:20:35.172 - jake19 -> nick?	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:01:04	21:39.7		Geogebra:Topic 5	2013-03-13 14:21:39.703 - penguinoidhung -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:30	22:10.3		Geogebra:Topic 5	2013-03-13 14:22:10.348 - penguinoidhung -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:02	22:12.7		Geogebra:Topic 5	2013-03-13 14:22:12.694 - penguinoidhung -> tool changed to Segment between Two Points	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	22:13.5		Geogebra:Topic 5	2013-03-13 14:22:13.467 - penguinoidhung -> added point:Point C	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	22:14.4		Geogebra:Topic 5	2013-03-13 14:22:14.438 - penguinoidhung -> added point:Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:00	22:14.5		Geogebra:Topic 5	2013-03-13 14:22:14.543 - penguinoidhung -> added segment b	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:08	22:23.4		Geogebra:Topic 5	2013-03-13 14:22:23.352 - penguinoidhung -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:01	22:25.3		Geogebra:Topic 5	2013-03-13 14:22:25.304 - penguinoidhung -> updated Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:01	22:26.7		Geogebra:Topic 5	2013-03-13 14:22:26.664 - penguinoidhung -> updated Point B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:01	22:28.3		Geogebra:Topic 5	2013-03-13 14:22:28.296 - penguinoidhung -> updated Point A	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:02	22:30.3		Geogebra:Topic 5	2013-03-13 14:22:30.301 - penguinoidhung -> updated Point B	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:00:03	22:33.4		Geogebra:Topic 5	2013-03-13 14:22:33.354 - penguinoidhung -> updated Point D	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	penguinoidhung	0:01:05	23:38.8		Geogebra:Topic 5	2013-03-13 14:23:38.833 - penguinoidhung -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	penguinoidhung	0:00:04	23:51.7	0:00:04	chat	2013-03-13 14:23:51.704 - nicolas1699 -> 2 minutes	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	nicolas1699	0:00:01	24:29.5	0:00:01	chat	2013-03-13 14:24:29.525 - Dfonseca69 -> can	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:02	24:32.7	0:00:02	chat	2013-03-13 14:24:32.732 - Dfonseca69 -> someone 	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:01	24:35.4	0:00:01	chat	2013-03-13 14:24:35.413 - Dfonseca69 -> answer '	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:01	24:37.8	0:00:01	chat	2013-03-13 14:24:37.790 - Dfonseca69 -> the 	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:01	24:40.3	0:00:01	chat	2013-03-13 14:24:40.317 - Dfonseca69 -> question	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	Dfonseca69	0:00:00	25:31.0	0:00:00	chat	2013-03-13 14:25:31.047 - nicolas1699 -> time	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	nicolas1699	0:00:03	25:47.5	0:00:03	chat	2013-03-13 14:25:47.527 - nicolas1699 -> summary go'	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	nicolas1699	0:00:19	26:22.8	0:00:19	chat	2013-03-13 14:26:22.786 - penguinoidhung -> Some one answer the questtion i did it already	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	penguinoidhung	0:0:-17	26:04.8		system	2013-03-13 14:26:04.817 - Dfonseca69 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:02	26:07.6		Geogebra:Summary	2013-03-13 14:26:07.583 - Dfonseca69 -> tool changed to Move	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:00	26:08.5		Geogebra:Summary	2013-03-13 14:26:08.503 - Dfonseca69 -> tool changed to Insert Text	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:02	26:10.5		Geogebra:Summary	2013-03-13 14:26:10.549 - Dfonseca69 -> tool changed to Select Object	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	Dfonseca69	0:00:09	26:22.1	0:00:09	chat	2013-03-13 14:26:22.081 - jake19 -> DAVID AND HUNG	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	jake19	0:00:04	26:33.5	0:00:04	chat	2013-03-13 14:26:33.516 - jake19 -> we are out of time	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:02	26:36.8	0:00:02	awareness	2013-03-13 14:26:36.762 - penguinoidhung -> [fully erased the chat message]	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	penguinoidhung	0:00:06	26:41.2	0:00:06	chat	2013-03-13 14:26:41.193 - jake19 -> 1 min over time	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	jake19	0:00:06	27:16.9	0:00:06	chat	2013-03-13 14:27:16.948 - arrenn429 -> i was still thinking though	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	arrenn429	0:01:09	28:26.2		system	2013-03-13 14:28:26.185 - Dfonseca69 -> Now viewing tab Topic 5	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:10	28:36.7		system	2013-03-13 14:28:36.665 - Dfonseca69 -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	jake19	Dfonseca69	0:00:01	28:38.5		system	2013-03-13 14:28:38.548 - jake19 -> leaves the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	jake19	0:00:05	28:43.9		system	2013-03-13 14:28:43.897 - penguinoidhung -> Now viewing tab Summary	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	penguinoidhung	0:00:00	28:44.7		Geogebra:Summary	2013-03-13 14:28:44.684 - Dfonseca69 -> tool changed to Move Graphics View	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	Dfonseca69	Dfonseca69	0:00:00	28:44.8		system	2013-03-13 14:28:44.796 - Dfonseca69 -> leaves the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	penguinoidhung	Dfonseca69	0:00:02	28:47.4		system	2013-03-13 14:28:47.405 - penguinoidhung -> leaves the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	arrenn429	penguinoidhung	0:00:04	28:52.0		system	2013-03-13 14:28:51.970 - arrenn429 -> leaves the room	
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_3	CID:1362920853719	nicolas1699	arrenn429	0:00:02	28:54.5		system	2013-03-13 14:28:54.535 - nicolas1699 -> leaves the room	
