Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:24	43:14.7	0:00:24	chat	2013-03-01 15:43:14.675 - InfiniteWallflower -> Point I only goes to one circle which makes it not equilateral all the time	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:02	42:55.0	0:00:02	chat	2013-03-01 15:42:54.989 - TeaLeaf -> release	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:05	43:00.0		Geogebra:Triangles	2013-03-01 15:43:00.028 - TeaLeaf -> updated group of objects G,H	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:09	43:11.8	0:00:09	chat	2013-03-01 15:43:11.777 - infinityand_beyond -> i think charlie should take control	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:0:-7	43:04.2		Geogebra:Triangles	2013-03-01 15:43:04.159 - TeaLeaf -> updated Point G	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	43:06.4		Geogebra:Triangles	2013-03-01 15:43:06.373 - TeaLeaf -> updated group of objects G,H	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	43:08.5		Geogebra:Triangles	2013-03-01 15:43:08.488 - TeaLeaf -> updated group of objects G,H	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	43:10.6		Geogebra:Triangles	2013-03-01 15:43:10.568 - TeaLeaf -> updated Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	43:15.1		Geogebra:Triangles	2013-03-01 15:43:15.121 - TeaLeaf -> updated Point H	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:06	43:21.4		Geogebra:Triangles	2013-03-01 15:43:21.370 - TeaLeaf -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	43:32.6	0:00:04	chat	2013-03-01 15:43:32.639 - TeaLeaf -> yes	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:13	43:56.0	0:00:13	chat	2013-03-01 15:43:56.006 - InfiniteWallflower -> We have tyo make sure it is equialteral throughout	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:03	44:02.8	0:00:03	chat	2013-03-01 15:44:02.812 - InfiniteWallflower -> Like in the example	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:08	44:09.4	0:00:08	chat	2013-03-01 15:44:09.373 - Bartholomew -> thats what the circles are for	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:0:-3	44:06.0		Geogebra:Triangles	2013-03-01 15:44:06.030 - InfiniteWallflower -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:04	44:10.6		Geogebra:Triangles	2013-03-01 15:44:10.589 - InfiniteWallflower -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:41	44:53.0	0:00:41	awareness	2013-03-01 15:44:53.030 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:01	44:13.9	0:00:01	awareness	2013-03-01 15:44:13.878 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:07	44:22.6	0:00:07	awareness	2013-03-01 15:44:22.582 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:17	44:41.0	0:00:17	chat	2013-03-01 15:44:40.981 - InfiniteWallflower -> The circles make the triangle equalm throughout but I must be on both lines	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:10	44:41.7	0:00:10	chat	2013-03-01 15:44:41.653 - TeaLeaf -> control for a min	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:00	44:42.3		Geogebra:Triangles	2013-03-01 15:44:42.340 - InfiniteWallflower -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:08	44:57.2	0:00:08	chat	2013-03-01 15:44:57.195 - TeaLeaf -> i want to make vertex g at the top	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:06	44:59.4	0:00:06	chat	2013-03-01 15:44:59.425 - Bartholomew -> wallflower just got it	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:00:14	45:10.7	0:00:14	chat	2013-03-01 15:45:10.746 - infinityand_beyond -> ok	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:0:-1	45:09.2		Geogebra:Triangles	2013-03-01 15:45:09.240 - InfiniteWallflower -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	45:12.1		Geogebra:Triangles	2013-03-01 15:45:12.100 - InfiniteWallflower -> added point:Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:03	45:15.8		Geogebra:Triangles	2013-03-01 15:45:15.769 - InfiniteWallflower -> tool changed to Segment between Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:03	45:20.4	0:00:03	awareness	2013-03-01 15:45:20.362 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:20	45:41.7	0:00:20	chat	2013-03-01 15:45:41.669 - InfiniteWallflower -> When  Point I is intersectwed on both circle it now is dark like the example	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:06	45:47.8		Geogebra:Triangles	2013-03-01 15:45:47.812 - InfiniteWallflower -> tool changed to Polygon	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:05	45:53.0		Geogebra:Triangles	2013-03-01 15:45:52.960 - InfiniteWallflower -> added polygon poly3	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:10	46:15.1	0:00:10	chat	2013-03-01 15:46:15.054 - Bartholomew -> ok now it looks like the outer triangle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:00	46:06.0	0:00:00	awareness	2013-03-01 15:46:05.958 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:03	46:10.3	0:00:03	awareness	2013-03-01 15:46:10.316 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:16	46:31.4	0:00:16	chat	2013-03-01 15:46:31.415 - TeaLeaf -> make the vertex g on the top 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:07	46:25.6	0:00:07	awareness	2013-03-01 15:46:25.597 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:06	46:25.8	0:00:06	chat	2013-03-01 15:46:25.760 - infinityand_beyond -> how did you make it brown?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:01	46:30.7	0:00:01	awareness	2013-03-01 15:46:30.663 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:25	46:56.7	0:00:25	chat	2013-03-01 15:46:56.730 - InfiniteWallflower -> Becasue when you intersect a point on BOTH circles it makes it constrained	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:0:-3	46:53.0		Geogebra:Triangles	2013-03-01 15:46:53.047 - InfiniteWallflower -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:09	47:08.8	0:00:09	chat	2013-03-01 15:47:08.776 - InfiniteWallflower -> Turning the point a darker color	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:06	47:08.0	0:00:06	chat	2013-03-01 15:47:07.961 - TeaLeaf -> what tool did u use	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:28	47:40.4	0:00:28	chat	2013-03-01 15:47:40.380 - InfiniteWallflower -> I just used the point tool first then you the polygon tool on the three points of G,H,I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:03	47:16.9	0:00:03	chat	2013-03-01 15:47:16.945 - infinityand_beyond -> ahh i see. 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:19	48:08.3	0:00:19	chat	2013-03-01 15:48:08.303 - InfiniteWallflower -> Now when you drag this the triangle will now stay equilateral	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:16	48:06.6	0:00:16	chat	2013-03-01 15:48:06.627 - TeaLeaf -> oh so thats the way to intersect	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:17	48:08.8	0:00:17	chat	2013-03-01 15:48:08.806 - infinityand_beyond -> ok. we have to somehow make point G dark as well	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:01	48:08.6	0:00:01	awareness	2013-03-01 15:48:08.616 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:04	48:18.6	0:00:04	chat	2013-03-01 15:48:18.584 - infinityand_beyond -> can i try dragging	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	48:20.3	0:00:00	chat	2013-03-01 15:48:20.260 - infinityand_beyond -> control	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:01	48:22.1		Geogebra:Triangles	2013-03-01 15:48:22.109 - infinityand_beyond -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	infinityand_beyond	0:00:16	48:43.9	0:00:16	chat	2013-03-01 15:48:43.943 - Bartholomew -> is that going to be the outer pert or inner?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:0:-13	48:30.7		Geogebra:Triangles	2013-03-01 15:48:30.657 - infinityand_beyond -> updated Point H	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:00	48:32.6	0:00:00	awareness	2013-03-01 15:48:32.577 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:14	48:48.3	0:00:14	chat	2013-03-01 15:48:48.252 - TeaLeaf -> pt g will get darker it we put it on a a line 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:0:-12	48:35.5		Geogebra:Triangles	2013-03-01 15:48:35.544 - infinityand_beyond -> updated Point G	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:01	48:36.7		Geogebra:Triangles	2013-03-01 15:48:36.671 - infinityand_beyond -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:00	48:49.6	0:00:00	chat	2013-03-01 15:48:49.637 - infinityand_beyond -> Inner	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:17	49:07.5	0:00:17	chat	2013-03-01 15:49:07.469 - TeaLeaf -> so we need to sconstruct the big triangle to make it darker g	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:18	49:33.6	0:00:18	chat	2013-03-01 15:49:33.594 - InfiniteWallflower -> This triangle I made is the outer triangle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:11	49:34.1	0:00:11	chat	2013-03-01 15:49:34.134 - infinityand_beyond -> yeah point I is restricted now. 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	infinityand_beyond	0:0:-1	49:32.3		Geogebra:Triangles	2013-03-01 15:49:32.320 - Bartholomew -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:04	49:36.8		Geogebra:Triangles	2013-03-01 15:49:36.781 - Bartholomew -> tool changed to Select Object	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:08	49:50.6	0:00:08	chat	2013-03-01 15:49:50.563 - Bartholomew -> sjould i use the plygon tool	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:44	50:27.0	0:00:44	chat	2013-03-01 15:50:27.043 - InfiniteWallflower -> This triangle is the outer becasue the restricted point is I which is like C on the outer triangle and G and H are not restrcied like A and B 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:03	49:47.7	0:00:03	chat	2013-03-01 15:49:47.652 - infinityand_beyond -> i thought it was the inner?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:01	49:56.0	0:00:01	awareness	2013-03-01 15:49:56.019 - TeaLeaf -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	50:00.8	0:00:04	chat	2013-03-01 15:50:00.792 - TeaLeaf -> isnt it inner now	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:00	49:59.9		Geogebra:Triangles	2013-03-01 15:49:59.879 - Bartholomew -> tool changed to Polygon	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:05	50:05.1		Geogebra:Triangles	2013-03-01 15:50:05.065 - Bartholomew -> added point:Point J	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:14	50:19.3		Geogebra:Triangles	2013-03-01 15:50:19.311 - Bartholomew -> added point:Point K	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:10	50:29.7		Geogebra:Triangles	2013-03-01 15:50:29.678 - Bartholomew -> added point:Point L	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:04	50:33.8		Geogebra:Triangles	2013-03-01 15:50:33.756 - Bartholomew -> added polygon poly4	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:20	50:53.8		Geogebra:Triangles	2013-03-01 15:50:53.770 - Bartholomew -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:02	50:56.0		Geogebra:Triangles	2013-03-01 15:50:56.010 - InfiniteWallflower -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	50:58.8		Geogebra:Triangles	2013-03-01 15:50:58.757 - InfiniteWallflower -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:26	51:27.3	0:00:26	chat	2013-03-01 15:51:27.315 - infinityand_beyond -> that looks right but points G and L have to be dark. and point J has to be blue	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:0:-19	51:07.6		Geogebra:Triangles	2013-03-01 15:51:07.572 - InfiniteWallflower -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:18	51:29.3	0:00:18	chat	2013-03-01 15:51:29.251 - InfiniteWallflower -> Wait Barth waht did you do 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:17	51:34.3	0:00:17	chat	2013-03-01 15:51:34.316 - Bartholomew -> now im confused infinity tald me it was inne	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:07	51:44.8	0:00:07	chat	2013-03-01 15:51:44.787 - TeaLeaf -> and k dark blue	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:02	51:47.1		Geogebra:Triangles	2013-03-01 15:51:47.082 - Bartholomew -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:06	51:53.7		Geogebra:Triangles	2013-03-01 15:51:53.738 - Bartholomew -> updated Point H	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:11	52:14.7	0:00:11	chat	2013-03-01 15:52:14.703 - TeaLeaf -> can u perform drag test	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:20	52:28.4	0:00:20	chat	2013-03-01 15:52:28.364 - InfiniteWallflower -> The first triangle was the inner one you could have made it bigger to insert the inner one	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:14	52:42.4		Geogebra:Triangles	2013-03-01 15:52:42.373 - Bartholomew -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	Bartholomew	0:00:05	52:48.4	0:00:05	chat	2013-03-01 15:52:48.438 - InfiniteWallflower -> What is the G1?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:0:-4	52:44.2		Geogebra:Triangles	2013-03-01 15:52:44.203 - Bartholomew -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:00	52:44.3		Geogebra:Triangles	2013-03-01 15:52:44.328 - Bartholomew -> tool changed to Select Object	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:04	52:48.6		Geogebra:Triangles	2013-03-01 15:52:48.643 - Bartholomew -> tool changed to Move Graphics View	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	Bartholomew	0:00:28	53:21.0	0:00:28	chat	2013-03-01 15:53:21.016 - Bartholomew -> so i deleted the triangle i made because some points didnt become darker	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:00:02	53:06.2	0:00:02	chat	2013-03-01 15:53:06.241 - infinityand_beyond -> yeah whats tht	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:10	53:25.0	0:00:10	chat	2013-03-01 15:53:24.976 - TeaLeaf -> should we make the big tri first	
